,(gamma)Glu-Leu/Ile,"1,3-Dimethyluric acid","1,7-Dimethyluric acid",2-acetamido-4-methylphenyl acetate,2-methoxy-N-[3-oxo-3-(pyrrolidin-1-yl)propyl]acetamide (and isomers),2-Methylhippuric acid,2-Octenoylcarnitine,"2,6 Dimethylheptanoyl carnitine",3-Methyl-2-oxovaleric acid,3-Methylcrotonylglycine,4-Acetamidobutanoic acid isomer 3,4-Methylhippuric acid/3-Methylhippuric acid,5-Hydroxyindoleacetic acid,"5,6-Dihydrouracil",Acetaminophen,Acetylphenylalanine,Adipoylcarnitine,alpha-N-Phenylacetyl-glutamine,Aminosalicyluric acid,Aniline isomer,Butyrylcarnitine,Caffeine,Creatine,Decadienylcarnitine isomer 2,Decanoylcarnitine,Decanoylcarnitine isomer,Decenoylcarnitine isomer 1,Decenoylcarnitine isomer 2,Dihydroneopterin isomer,Dihydroxyphenylethyleneglycol isomer,Dimethylguanosine,Dimethylnonenoylcarnitine/Undecenoylcarnitine,Glu-Val,Glutamine,Heptenoylcarnitine isomer,Hexanoylcarnitine,Hexanoylcarnitine isomer,Hippuric acid,Hydroxyanthranilic acid isomer,Hydroxyoctanoylcarnitine,Hypoxanthine,Indoleacetic acid,Indoleacetic acid isomer,Indoleacetyl glutamine,Isovalerylalanine isomer,Ketoleucine,Kynurenic acid,Kynurenine isomer,Lysine,meta-Hydroxyhippuric acid,Methylglutarylcarnitine isomer 1,Methylglutarylcarnitine isomer 2,Methylhippuric acid isomer,Methylinosine,Mevalonic acid isomer 1,Mevalonic acid isomer 2,Mevalonic acid isomer 3,N-Acetyltryptophan isomer 3,N1-Acetylspermidine,N4-Acetylcytidine,Niacinamide,Nicotinic acid isomer,Nonenoylcarnitine isomer 1,Normetanephrine isomer,Octanoylcarnitine,Octanoylcarnitine isomer,Oxoproline isomer,p-Hydroxyhippuric acid,Pantothenic acid,Paraxanthine/Theophylline,Phenylalanine,Porphobilinogen,Proline,Proline betaine,Propionylcarnitine isomer 1,Propionylcarnitine isomer 2,Pyridoxamine isomer 1,Pyridoxic acid isomer 1,Pyridoxic acid isomer 2,Pyridylacetylglycine,Pyroglutamic acid,Tetrahydrohippuric acid,Theobromine,Threo-3-Phenylserine,Tiglylcarnitine/2-Ethylacrylylcarnitine,Tiglylglycine,Trimethylamine N-oxide,Tryptamine,Tryptophan,Tyr-Ala/Ala-Tyr/Phe-Ser/Ser-Phe,Tyrosine,Urocanic acid,Valerylcarnitine,Valerylglycine isomer 1,Valerylglycine isomer 2,Xanthurenic acid
HU_114,5.6913773862069,5.65223262607767,5.60264908884682,5.6181512485212,5.69923931324977,4.72074122232819,5.71135184670347,5.51848229460145,4.15719414317932,5.55217147320209,5.61070698003495,4.53731955044778,5.3967488456883,5.5322496688025,3.28510344365597,6.04796494837134,4.46105220290238,5.54351893173476,5.42443048692738,5.02960887216808,5.66825704775626,5.16511877560987,5.13156866716503,5.44952712105153,5.17513585379849,5.50435106189627,5.29939108685382,5.16867218394335,5.35633439226749,5.61068498755026,5.63330900266035,5.69551790482972,5.75427946609368,5.62170477128707,5.7380075935686,5.1919966830755,6.57663302833823,5.47547123069114,5.43299230171052,5.43128700750361,6.58747414387278,6.45404272708617,3.99105657202174,5.61011168564974,5.70264859036644,4.46080352688552,5.42221511628054,5.41006669481,5.65666524339935,4.18023334549116,5.92773102938126,5.83498466960825,5.68060594035761,5.56483960724539,4.19106054082267,4.04288832859209,4.74459583454806,5.23147134539735,4.78434751829727,5.60948700103411,5.46542215866305,3.91880853242255,5.36069575918182,5.60519287425139,5.37049849152744,5.59569762425177,5.48896376158413,5.2555253031927,5.57500809928797,5.71273844524591,5.40218058984922,5.5456806537516,5.77807266897968,5.32196749886431,5.75221821362011,5.61701264669165,5.53011660214958,3.80241275120682,3.80201874520531,5.54220222027847,5.73298244941404,5.60559523856721,5.78738161185892,5.4436368775119,5.4616867507818,5.55265516183826,5.14571394477653,5.80769882017257,5.37565448612181,5.51434266152412,5.51005887880004,5.10145042390495,5.6175266709567,5.73363472315174,5.57507156697651,5.350642587113
HU_115,5.22274418486047,5.28459345077287,5.48643469252602,5.42301729220022,5.61766020092421,4.29768578297724,5.59807461227157,5.02394140708312,5.10192942424505,5.03958295989967,4.79625719788385,4.41521898505706,5.3983915937238,5.47459104789296,2.86253749077824,5.45790802536943,3.69989446973059,5.3678090946108,4.86996693129055,4.2046913742211,5.35566488141908,5.25456283315769,4.83556462615553,5.32524512075476,4.90240638752157,5.2018572947376,5.09331772128082,5.23782882424451,5.22188079185091,5.48583682280744,5.55971342495067,4.65011465775343,5.03179482835571,5.14815803160256,5.64972039883939,5.37572212800416,5.49609865096658,5.44181304135954,5.0232075911602,5.22590595964976,5.60856670014365,5.02275389645045,3.19124051760031,5.69361886070634,5.28965295550281,5.13196016802886,5.52185888361963,5.09427360352614,5.16336305392224,4.72964589466982,5.48112751363803,5.34255595691928,5.50806999511767,5.43243648593614,2.45304411422548,5.0854728979518,7.13480965294512,4.50430148020457,4.31074787706195,5.23325543944576,5.52472259313647,3.5489837491,5.0862859901844,4.90140955267278,1.90806792938801,5.83508720382774,5.43285550625694,5.75561951111969,5.3973571440755,5.26792712088053,5.46637275287768,5.48252374019572,5.21826584294823,5.77132659926606,4.77594028739029,5.62274823064483,5.15044896508234,3.11874549424759,3.11828041757626,5.42785061155095,5.38026609562535,4.90310855387808,5.37946784317559,4.99120378269163,5.51589605115408,5.03886185854865,5.66312186683933,5.41962234837828,5.45366946221438,5.11131364286242,5.48953411829936,5.39092485313614,5.33542578108958,5.13817645784838,5.14293631237714,5.51030750408337
HU_116,5.03690045059528,5.65885347686207,5.68192465413958,5.49133318459903,2.90538595304153,4.84503079323461,5.83306771106025,5.06413543858439,5.9836253914695,5.33411849443375,5.53513526334278,4.75334214129578,5.3296122798903,6.27795919021239,6.57095560104222,5.51705400770781,3.99364215555961,5.82067539180957,6.19178985743646,6.09939255360618,5.33061302436567,6.18492320593545,5.24037794780773,5.5964897579124,5.23154480273355,4.89738748492563,5.05006502479622,5.01412842507646,5.52432003978288,5.70897319429801,5.4461593388273,4.97757613381099,5.27016476178779,6.16856493495337,4.96815572534119,5.33309468683436,5.22919210626385,5.48702781844795,6.03869333335508,5.26635629920334,5.54021637208972,6.8315455601358,6.21744010780752,5.94411620554057,5.3691462771312,5.90285166265056,5.19107742079429,5.6295403530369,6.20778491712442,4.9633426401264,5.03687778991329,5.13741539173379,4.84472075945516,5.65716691719558,6.10445503306071,6.19055414734434,2.65979163908613,4.98796477388046,5.37938697095593,5.55569041892729,5.1758446837466,5.70490408120492,5.1439613385348,5.19003634708802,5.03215091229437,4.82608477673497,5.55021962967384,5.52132045284003,5.6509942396688,6.02472438097969,5.45950708003781,5.29344726972301,5.3488158621238,5.84284021793048,5.23268426546355,5.31503008731379,5.38018005106091,5.95897471724009,5.95896299111992,5.28042242707122,4.88218387882232,5.19107343594305,5.76429791515548,5.23691832397607,5.16272978676502,5.33726500721697,5.63217838891983,5.90055151307261,5.61601950222409,5.03290683910718,3.79086623831173,5.65825794240054,5.28143895305368,5.33790545455473,5.3599755915639,4.86800796469224
HU_117,5.58177465009867,5.067938349351,5.39201334251677,5.72966151595864,5.29066414182589,5.0753795602292,5.88687162931391,5.5016716366664,4.62911164949427,5.64176678788274,5.84220975471416,4.7259359538153,5.75950069010324,5.4991441002835,1.7210322385178,5.42084329993979,4.06473882237338,5.59397375835312,5.46566177005679,4.51276644973553,5.7191366431485,5.21669091056109,5.43301189945852,5.75723176141927,5.64703486467711,5.70028261029894,5.73127181517707,5.68177559099032,5.66336369955987,5.45086381771734,5.70183270807355,5.33477849962194,5.50483904296188,5.64754657165318,5.54527558804997,5.38723457277135,5.94621575677055,5.56681675431377,5.37337951401355,5.12050519163806,6.46039694523878,5.57291496213163,4.54287563196947,5.69035236632046,5.63128306231334,4.33058271535739,5.51897616158358,5.22906187344262,5.28733598429423,4.54128305755104,5.81583582331325,5.45533968612347,4.7994867570086,5.70409098901554,4.5108064470541,4.18093363270392,5.25541717820814,5.89355830366244,4.12435189350426,5.67856299085704,5.59536093116038,4.2373884589471,5.54641367208523,5.42821626639014,5.4214789169728,5.76890135452702,5.73470019891292,5.68268407017064,5.31198486851791,5.18111408334052,5.52195172326433,5.56357637313512,5.85995912931542,5.98946766879698,4.90977713829361,5.3516138020286,5.31259488374733,4.07048307478389,4.07013486096446,5.68694566981675,5.50932143205235,5.42809375948128,5.09253008390604,5.44579556155426,5.61977493396539,5.62907815040749,5.58318670833321,6.09662120372019,5.72124463107849,5.5856796252336,5.24088867011696,6.4384921886046,5.44193740475648,5.53676533937127,5.55552479000229,5.42483983198521
HU_118,5.30502857197913,5.91835365099339,5.93901468303712,5.69237534595205,5.62034754922581,4.52260551722723,5.46942694653923,4.84923041452237,4.72840335107557,5.40651933278251,5.40329230481429,4.84459338892943,5.39633096540888,6.00231163196253,2.10949556673826,5.44288033280648,3.94707091917911,5.69681055118267,5.83792159554786,6.17157208523724,5.38699814052969,6.22165632192146,6.10031376856497,5.11585584013364,5.22377519735458,4.95994619512148,4.80510314297714,4.84241919555589,5.37885523534489,5.59520793187099,5.62496694544878,4.48531357145926,5.4291722429757,6.28228998756546,5.00620091899769,5.54238857152449,5.37145645235528,5.76383063483904,5.69166707484372,5.36752884644826,5.98861043588974,5.86310515796649,6.11290646303745,4.84301281613524,5.48488869945537,4.605169306109,5.56763684458859,5.06195603734486,5.62156387621229,5.19517878299803,5.6567199023313,5.5087164788842,5.02255108267819,5.66053908861244,4.36231343285254,4.70189703811239,5.02599063573558,5.31419588540705,5.65532139611028,5.57467178003759,5.55571927736176,6.07918837607425,5.06785380527023,5.54347046252073,5.03446783486502,5.36627525439275,5.45276336522026,5.6179070064554,5.60632919057079,6.06951757388036,5.50164371682508,5.3601883911009,6.45994782336524,6.03044293213675,5.06601237524499,5.45346460440902,5.49307065197159,5.88206296129512,5.84211519961193,5.56442036301287,5.67561788564475,5.54387755885284,5.58996002819019,5.58861309350544,5.38115674830353,5.41130695920277,5.74883661507854,4.91908226079531,5.36997128454789,5.29117174781573,5.93059555301188,5.81701887909233,5.33790592689334,5.2863287806915,5.21762386066686,5.35448691078373
HU_119,5.3919485682607,5.38968896245378,5.634096412604,6.00919807873031,5.55949081736666,5.20690958114364,5.52116781489662,4.92270140908275,4.63501024698868,5.51876544822243,5.59668967025141,5.94217136290857,5.45165949254471,5.70450702956902,6.88083702977107,5.82188238721692,3.74656067945967,5.52016292449012,5.99654004257715,4.93154075296981,5.46995566270632,5.29868008015068,5.14020232568216,5.15854992538223,5.19875380410378,5.15829919118274,5.088524455617,5.08654599161627,5.49931809034964,5.41150748876531,5.19030259097821,4.5130276190655,5.37710400724954,5.59307464201833,5.45445754222083,3.9781992376132,5.48975786469008,5.53950543400178,5.69335282739737,5.07345998224064,5.93030883747484,4.9490491936278,4.29011312430043,5.2200104835185,5.5848308656044,4.80819580574004,5.2742883145922,5.70390652458892,4.77524837983536,5.46088518485924,5.28353891476515,5.70547334516551,5.07188933813502,5.55399451915848,4.6181059914076,4.62179313415375,4.53512908685483,5.61074123524138,4.56250312701404,5.40866584494637,5.45619413854919,4.73675058364878,4.83100256592823,5.47470148172889,4.98512152235327,5.54775419156402,5.81761369321609,5.58915846302904,5.79590099721631,5.5459144994752,5.52338525360545,5.17145523777594,5.52736687622941,5.80668003212305,4.87048208986827,5.07725824503365,5.16031635974264,4.45258433698246,4.40312136270748,5.39837695930935,5.92560613166269,5.47449879952243,5.0983680461848,5.38472118699572,5.46228133902538,5.49345833447648,5.41566290904929,4.85996217947463,5.48809686854955,5.12610325534849,6.18983991046766,5.60637484454424,5.25755098529315,5.52902787392039,5.4130050461367,4.71588170920784
HU_120,5.35114793088726,2.26253679741996,2.97065382990343,5.53502776578454,5.38607213755473,5.1522637331456,4.83918572549145,5.21541329365122,4.50979298067418,5.44288245072805,5.57740381562071,5.50829544392859,5.5220003820304,5.39846384578461,4.8456023436182,6.11443250202517,3.64051574654704,5.60622302593969,4.5921489603676,1.26828917412739,5.25991206077186,3.13912055956458,6.05843114352466,4.37461212182975,5.49995161089032,5.04267850022605,5.314878594107,4.5400251545178,5.45751259668513,5.25568737918431,5.41233436180421,4.45753488854819,5.48255337660258,5.27596289731879,5.33591181215617,5.45635807231453,5.46577155916939,5.59798715493055,4.65883152111877,4.65741101938237,6.33392626685947,6.37466334943942,2.28301857569404,5.59817610929983,5.53475033435726,2.57840333529207,5.2984725808258,5.6681661401475,5.1012408517728,6.129937655469,4.91205876068344,5.61641597384313,5.97254993268676,5.30332799550999,3.51140642157569,4.56097003254509,4.90771530020943,5.78949912568222,4.97531601880215,4.74570138263686,5.050976435001,3.33767908343707,5.11683961288772,5.80343549690869,5.24165017099863,5.30384571821746,5.73416304305491,5.65586833803783,5.75725095420116,3.79615566784393,5.23019760473856,5.43135619572944,6.12699524534506,4.98997653940797,4.38849698864019,5.21779929005348,5.02959873542578,1.40169694558072,3.62533988831533,5.41388820779891,5.10593560845322,5.80333318082364,4.96688374529187,5.71435123432632,5.32168116532237,5.44343708247015,5.51945554788638,5.87406671758589,5.39765055547343,5.76885488681047,5.13657142800999,5.25270888977527,5.1307405416888,5.44248974676865,5.4042989819884,5.59265887952304
HU_121,5.2989059306072,4.85193614285126,5.12143604312737,5.09773318662003,5.77331423339976,4.84705842070645,5.75701503504282,5.27481536130248,4.43764567207426,5.49884202702251,5.52905399448396,4.44882934724593,5.55809425592042,5.90921067290543,5.59383194310233,5.37089732999775,4.17089546362003,5.59606859530265,4.52204814649116,1.67791183208952,5.66234793198684,4.94038907438072,4.57544477804948,5.22633171914148,5.0232383631002,5.13996793356333,5.07405100980848,4.95824524390834,4.89874135157944,5.70562054060181,5.67608101130743,5.68374656116917,5.52423638911841,6.1992061217102,5.07285570859643,5.25138008376416,5.20689720824046,5.28839239916132,5.23705223276287,5.47628082022997,6.44755221904737,6.83175161953875,2.82509031394948,5.06673849510385,5.47069087305533,4.28708979743303,5.47772972426823,4.99372444670475,5.44534906448474,4.50915482956089,5.30029554719285,5.24260284724859,4.75656671233207,5.78067034506547,4.61402766463602,4.33329173780975,5.84805885770481,5.47691220012738,5.36638862865069,5.59389986505305,5.23227806148672,3.57392930668758,5.33286962834383,4.08414729795604,5.2110652943283,4.98918450368333,5.11523511689316,5.33353637581235,5.57920672617223,5.17211407456648,5.49165978441714,5.17240252506044,6.43248714136361,5.60592891984977,5.86185340230855,5.59426665138297,5.66571048657524,3.44374263895362,3.44325661936468,5.44453649456383,5.56182341617001,4.08454252599101,6.09295860466812,4.11037757387239,5.50773430537691,5.49930314893936,5.29178520813672,4.90344712903425,5.44300820162051,5.4424500615625,6.27918103574248,5.69128032433623,5.66585939858638,5.51985723408649,5.58541479206209,5.43004031638449
HU_122,5.55796226897597,5.8159058558806,5.73783052040861,5.6277698661201,5.68213866005806,4.65112314907303,6.10022641647796,5.51129586967871,4.94435571934222,5.343791476708,5.10621318890681,5.05071967787306,5.35237001284681,5.53684450831296,1.5867574598127,5.46530678776392,5.48858475334315,5.47714712720388,5.51640709253576,4.70921122282954,5.41583581895659,5.60723665585851,4.90596629590653,6.00833802093109,5.65566172520997,5.53994966867681,5.54630225892994,5.65611944283961,5.40382097786254,5.55721728396624,5.64109941655613,5.55805302629888,5.41846650889557,5.3995907966507,5.54691947975958,5.70569084152737,5.85454335639138,5.42556040195104,5.59756274892497,5.79028775942971,6.00124077672908,6.25074358183701,3.88614562957967,5.61916886717424,5.31807488942943,5.00233245043616,5.57887867192503,5.71642448940085,5.24990738730975,4.95758029151434,5.68739159011122,5.24568399021836,5.49006207401735,5.50591196298049,5.01926770119585,4.85282110379376,4.89892704544235,5.42810582758924,6.08104364146352,5.72214976202689,5.231370316647,3.9106436112022,5.39541942023117,5.16814194641369,5.90665570330232,5.6115186036145,5.67259180984584,5.39930215690179,5.49257209461288,5.75216155849487,5.51940677933506,5.40401952603419,5.65995111129371,5.01596996465741,5.25328712835623,5.4758770464568,5.67388433054523,3.5949148047708,3.59328114588354,5.65319303101722,5.71078747069128,5.16852290134122,5.9200007461825,5.18151026278225,5.61817939001119,5.34442065369198,5.61089868254228,5.59350288798991,5.63459538545086,5.64414329237432,5.85101737231084,5.67363664090911,5.444393985671,5.39988884603937,5.34075219408543,5.35874419286067
HU_123,5.60340065606666,5.17282450472028,5.06995363826735,5.79407413588285,5.53767341874494,5.03346000506966,5.71139580876131,5.15779496200584,6.17091997427951,5.69930697062384,5.72609710383841,4.25051540966765,5.58675784522852,5.28948697251335,3.89917401275703,6.56382324419104,4.0599451219625,5.58004260573861,5.41595254938198,4.57804715253289,5.66528110744452,4.1620642449138,4.97065210479148,5.39155690037361,4.83435478829637,4.96155494456797,5.35001597168554,4.79151704616569,5.09646928050201,4.87445817006719,5.48705649194726,5.16066293890302,5.5927800764326,5.69290925169138,5.36020944909611,5.18105220821529,5.29389831633747,5.48689861640654,5.49825150906527,5.21036008793823,6.25537491788056,6.72329614721418,3.78987063371401,5.71125181286913,5.3963523906251,6.16663094722143,5.58873864275818,5.5807389338536,7.08376937882178,4.3300758134872,5.15622487517697,5.37887925548341,5.44651596247542,5.17999562513625,2.52066822695816,6.49285358344375,2.33866704909303,5.73008767058306,5.5418397889872,5.4746558790019,5.24400024306413,4.17972162353725,5.03402081008138,5.71827309358321,5.08235736602117,5.0944463477726,5.67103067975609,5.17368238750842,5.57163763813876,5.23809070364142,5.57182171529359,5.3559260854311,5.49750520522508,4.78997059093611,6.06566352561943,5.31529538461069,5.5063338141432,3.86365806232571,3.863426044746,5.51173928620522,5.40061279598619,5.71935288002323,4.70365402737204,5.72194918407513,5.35277174871168,5.69965994846238,5.30626678127157,5.35215576103554,5.65143538461974,5.45657696795582,5.54868625438683,5.35861077945686,5.5792415423821,5.71850331854596,5.70857404144419,5.67884718784321
HU_124,5.55998644825041,5.60832079788733,5.24561096016725,5.61539754494992,5.43522454181957,5.224423722634,5.69352516510126,5.72825093836255,4.56667092255226,5.56315412313681,5.6728950559846,6.04305781621267,5.4617439601466,5.47716890120244,1.6369936468715,5.36475167664748,4.65889198621667,5.48158118104842,5.89208168710305,5.72507118402366,5.45163724340863,4.19948711095605,4.98291267057721,5.56172493883688,5.40451050650008,6.05015711573992,5.4821065046747,5.41317786345025,5.59004267132241,5.69403256462365,5.58292853294043,5.1955889177065,5.46935882150857,5.37124628398676,5.54647828720072,5.28921643410614,5.7731407494694,5.49198497175501,5.89637867590023,5.4688200228795,5.10877465473754,6.38285391148009,4.75064463064158,5.62724331904775,5.53621401725376,4.81432699277542,5.54563539091425,5.99394154067312,4.77501244150919,5.18874791641833,5.79999820747094,5.06017545342296,4.80250086607447,5.6202400029963,2.48451932547953,4.38119604497709,5.54794530355908,5.76460501518397,5.69333494924261,5.72500924892338,5.42651615755038,4.66287667915086,5.8095446218269,5.5142588029326,1.91803148392297,5.80521422182269,5.66334344232405,5.67256597361118,5.35239855386845,5.28716048099136,5.42598208031634,5.80973002394257,5.5519165443677,4.91183173203788,5.17356338206603,5.66025297399279,5.70937790667976,5.14815025788031,5.11442321712808,5.51467349294827,5.52847305346182,5.51346018215178,5.14278824160259,5.53254850082111,5.55971550390135,5.56328359683121,5.49561902740337,5.07044366445799,5.49036778132199,5.80085886492893,5.62792889389395,5.9949902328865,5.4893182896032,5.54985261129195,5.61748635895036,5.39579236826251
HU_125,5.86527531770127,5.7006605423709,5.73781284508167,5.845013721839,5.62089676851467,4.78347118256136,5.96255701759256,5.42070541846699,4.03671391921721,5.63471075991128,5.50689098737663,5.08132529531255,5.52874340707265,5.65063860274936,1.85899226704542,6.01052426626139,3.8803207920915,5.60712700690752,5.66930859089829,6.21856851482965,5.54396705876411,5.93624298804446,6.42674487635175,5.79250785416945,5.35924153119905,5.72972601070505,5.69509850901443,5.78166780351785,5.58714437719911,5.47083096390824,5.63566848029369,5.75860278924589,5.88823139169676,6.01633591217987,5.57846756752906,5.41529342416374,5.56218286224236,5.67136390043966,5.67908152110318,5.35398123020611,6.02579421260847,6.09340951250657,5.95239195730756,5.47018656686684,5.48257214885156,4.17542261881532,5.6080466210119,5.9552944680779,6.2765420549486,5.65675854766409,5.43256091184946,5.64294359064449,5.60454911621133,5.68847483330885,3.98526910190587,3.95613316965558,4.70058600703189,5.15714287292958,5.52037509557039,5.58367455970393,5.43599185068171,5.96472811858844,5.44163373033994,5.7430870023228,5.51118727563642,5.9891693600111,5.67157832752083,5.60158017606546,5.52095910065055,5.7677004331558,5.56289705265318,5.38014012933866,5.63252600587751,5.58778788129476,5.63965145351883,5.56059124070642,5.40301642970188,5.84781082684106,5.84776966114652,5.65804939716814,5.65381303381603,5.74288010473167,5.31834143095659,5.70981600996967,5.74404012915965,5.63418728731665,5.33634627827498,6.15046162564063,5.68401271876568,5.14900376013635,5.84818077823727,5.45146370980115,5.6312543292654,5.52376318177733,5.55591633736894,5.13212715133722
HU_126,5.65729528423714,5.91958250907326,5.71193517645482,5.78103413349412,5.6956801045615,5.12321076690861,6.00347354522129,5.13855471206523,5.26256812826681,5.71565131405807,5.29595827973063,5.90134778286032,5.45879755949603,5.36131496146537,1.72432245699045,5.47991136538846,6.04109161352858,5.51610276560849,5.01626837348225,5.34870301988423,5.58045775458867,5.82441902861415,4.87777454446073,5.77170348766255,5.11407430181468,5.44674949604799,5.52789123794534,5.4841087391471,5.54217002528418,5.50553120832494,5.55056142394718,5.06727917596947,5.40178329037919,5.22835153918767,5.4461766303354,5.20652672669548,5.49054054991412,5.5949779623451,5.52070449564305,5.50928681982943,5.32850520734695,6.87689001914936,5.46861491140525,5.88678556183535,5.41644123196348,5.02649053788321,5.65784567012571,5.63842576032111,5.40457037904794,4.94695370886579,5.23175675384041,4.90107803853365,4.70081495499021,5.46818680921829,2.5771394971962,5.16424576114143,4.91863973868804,5.48690408786948,5.55531133519522,5.41261057816815,5.63219312709603,4.54812056027995,5.41608550906137,5.39886770039142,2.00584664251549,5.864452404341,5.63881872322342,5.33037732958858,5.4707280914919,5.8284619779727,5.45373745381996,5.37270186659611,5.77534151056826,5.43629528117089,4.9651423630122,5.50957474189311,5.58863818073667,4.39517717615309,4.3943179225171,5.59038734110623,5.42235974569422,5.39916021335875,5.5058685049552,5.41617100696974,5.76128488353608,5.71641760774309,5.28841346435013,5.32922821059715,5.29035232193441,5.43839745622548,5.30793021570958,5.49682173550509,5.50887390123366,5.50890517232325,5.68763800994011,5.70991408056155
HU_127,5.47322599575296,5.45979299179645,5.49848521244998,5.59511513560566,5.3222091917544,4.78809279468772,5.95085457236679,4.99898268701626,5.02212317711233,5.29260720393641,5.21198211001385,4.84099962976911,5.35918295864768,5.34888053349012,1.67513617435628,5.39142630101185,3.86057165862816,5.39926231001123,5.45758153076368,4.59520879774966,5.2562728741308,5.10966283392799,4.84317852685045,5.83459955117359,5.16477052197199,5.31541465019527,5.25430825953783,5.26027738022983,5.32581557557609,5.45055369520221,5.47233924839817,5.38272645439339,5.58841577116518,5.58539119100203,5.37829821315294,5.45784765999237,5.64271587278723,5.55321057085808,5.61271141943461,5.47307322859346,5.83344042367612,6.43460273522169,4.0838493990606,5.22642473921443,5.32869610316068,5.06420246130165,5.55346136330151,6.06303410198488,5.45800885348453,5.90102842086032,5.67781136840683,5.24389341815013,5.50553780006152,5.22945031799338,5.01259271622378,4.94619046514995,5.23768880119461,5.49617298738835,5.00207673916839,5.55167925045612,5.01616427479761,4.05518551179194,4.9644401500385,5.46604927756534,5.38075520518034,5.25799979636246,5.59793198948457,5.46060761626686,5.52234098297886,5.57920010819965,5.63041087779491,5.13034567621291,5.24878217319176,5.57738665614478,5.56540884040063,5.65330139290567,5.33312881370953,3.78378535152597,3.78305436412165,5.49426488077222,5.28472091688838,5.46624033162385,4.99828165433943,5.491002147236,5.53183039456433,5.29196939613784,5.35402310894556,5.18115459555928,5.69563820660029,5.43649599118267,5.34936184420058,5.24638184487715,5.41646603701702,5.25479068303269,5.33011676640696,5.2435940505383
HU_129,5.58441918510108,5.89027989484245,5.89000689310565,5.42474834627775,5.59335134986584,4.67496350371604,5.80720960203842,5.10685235434165,4.79590161502969,5.28605875861679,5.14523440085358,4.88045816942338,5.52369723285965,5.63883831590382,1.81677625816882,5.51636522638395,4.1918133077167,5.43761889083353,5.51542204123041,5.40610597089392,5.4216133324249,5.88199993162909,5.23169891723244,5.44173107946655,5.50536043414523,5.28818648038156,5.57570422929808,5.3055166940094,5.51868310615762,5.48075808236168,5.66487600082562,5.07554248363132,5.47728926460515,5.49442017271631,5.74472994920622,5.66164378449897,5.58437588505448,5.6480794177927,5.37021954417771,5.22135967018579,5.94720714750311,6.27577872353826,4.40237626954645,5.86274944925285,5.33449332648237,4.87702695349499,5.36864649632229,5.39408260791187,5.7572897520772,5.23607196675458,5.49218409791809,5.57456934147217,6.08563976512797,5.66166739841495,4.72117715813304,4.69285403218057,5.34277882125304,5.11721605810639,4.61092263141972,5.54723497546476,5.38869142004472,4.41053562684402,5.51111398151501,5.91649585698224,5.38162544210835,5.92471109172314,5.51612419046485,5.2434647712433,5.48322054670528,5.88583517639127,5.38000343928893,5.65450083520822,5.34181141010561,5.22934262409976,5.45991951285196,5.93131754786141,5.66578548200779,4.26481055995398,4.26447745177415,5.42891310358712,5.67168579191361,5.91846287117472,5.99661907397017,5.96552099926269,5.58373501879615,5.28397079139406,5.43748399293888,6.05092815655692,5.57217100678659,5.61981172526118,5.76349830139714,5.58138554985984,5.5239908196141,5.36602054657555,5.33554276527754,5.3071049908783
HU_130,5.36134949559684,5.22991632943993,5.40871648996791,5.40494954556591,5.14949653716355,4.40423495806727,5.35447157360768,5.27540218846619,4.58443348286811,5.03653408875616,4.80558915844555,4.66292654405691,5.00669894026502,4.91613118462804,1.57009454012,5.43456862637874,5.4183310620532,5.09986991562728,5.69613277473576,6.16737593412691,5.26440736638144,5.72740052717009,4.52496906639847,4.83430013056298,4.97877317643952,5.1675072317499,5.15802628087171,5.09530778010684,5.55767428045501,5.39257266717783,5.26759141169146,5.2331021526286,5.25100549439159,4.92667404855152,5.44925733805656,5.26838774953132,5.30708056294201,5.33814263408043,5.67414205042844,5.58334758815614,5.68491095959498,6.5362210755957,5.99044946468923,5.47335910454024,5.25380620401043,4.54516511096215,5.54611205114468,5.61330836193194,5.46899997996129,4.99813324752817,5.26901448452752,4.60355449843711,5.48679467499271,4.88782270402476,4.21277907145065,4.46758175597909,4.99702119353616,4.85138539742561,5.05784709249063,5.07305134162223,5.2432664594545,6.02447920300453,5.2454319672315,5.22648107211806,5.3003822745055,5.77633078696441,5.06655564949579,5.30186904114549,5.23037827787322,5.61664191328803,5.45163252671695,5.39483591681161,5.02043065688268,4.9962205981979,5.8596093465327,5.24943720663334,5.48663390719743,6.03320900623923,6.03383770786118,5.35717092899941,5.26309210420555,5.22486605137628,4.90792097679415,5.24860161179892,5.3406265736736,5.02962667819628,5.16941786598499,4.3848548828184,5.40716776089235,4.73192673646109,5.39670580625836,5.79511119926376,5.45522722129016,5.03719057381815,5.21189989886497,5.14927557067018
